receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T114136.451, 447749333, 59043, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.451, 447750333, 59044, 1, 1, 0, 1, 2, 1545.015503, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.453, 447751333, 59045, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.453, 447752333, 59046, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.455, 447753333, 59047, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.455, 447754333, 59048, 1, 1, 0, 1, 2, 1545.015503, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.457, 447755333, 59049, 1, 1, 0, 1, 2, 1545.015228, 1549.779449, 0, 0, 0, 0, 0, 0
18Oct2024T114136.457, 447756333, 59050, 1, 1, 0, 1, 2, 1545.015503, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.459, 447757333, 59051, 1, 1, 0, 1, 2, 1545.014130, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.459, 447758333, 59052, 1, 1, 0, 1, 2, 1545.014404, 1549.782471, 0, 0, 0, 0, 0, 0
18Oct2024T114136.461, 447759333, 59053, 1, 1, 0, 1, 2, 1545.015503, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.461, 447760333, 59054, 1, 1, 0, 1, 2, 1545.014404, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.463, 447761333, 59055, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.463, 447762333, 59056, 1, 1, 0, 1, 2, 1545.014954, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.465, 447763333, 59057, 1, 1, 0, 1, 2, 1545.015228, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.465, 447764333, 59058, 1, 1, 0, 1, 2, 1545.016052, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.467, 447765333, 59059, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.467, 447766333, 59060, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.469, 447767333, 59061, 1, 1, 0, 1, 2, 1545.015228, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.469, 447768333, 59062, 1, 1, 0, 1, 2, 1545.015503, 1549.781647, 0, 0, 0, 0, 0, 0
